ID,time,day of week,day of year,latitude,longitude
21709,20700,6,362,41.895441878,-87.758065988
21708,18720,5,361,41.985637132,-87.691952769
21705,77580,4,360,41.654285848,-87.605892318
21706,57480,4,360,41.809367027,-87.617712209
21704,73200,3,359,41.854752959,-87.711233594
21702,82200,1,357,41.901087501,-87.7532988
21700,77280,1,357,41.751777294,-87.64041045
21701,74160,1,357,41.888669945,-87.75169972
21699,57300,1,357,41.751148783,-87.613177291
21703,24660,1,357,41.769382055,-87.689481623
26498,10500,1,357,41.873706714,-87.715657849
21697,40080,0,356,41.777183498,-87.760363239
21696,82260,6,355,41.882350276,-87.756663131
21695,65940,6,355,41.762576537,-87.667396093
9899714,11400,6,355,41.7968963,-87.684112371
21693,61800,4,353,41.837682762,-87.728018874
21692,63900,2,351,41.765150211,-87.601884878
21694,54000,2,351,41.967383112,-87.720666542
21690,51720,2,351,41.751640691,-87.573236987
21689,11640,2,351,41.785691,-87.692354502
21688,5880,2,351,41.865206351,-87.686002625
21691,74400,1,350,41.785850791,-87.671650677
21687,51360,1,350,41.875477847,-87.708756115
21686,55080,0,349,41.894480568,-87.706525192
21685,45300,0,349,41.787677074,-87.649847378
21684,48120,5,347,41.78004955,-87.626082287
21683,69720,4,346,41.905537597,-87.723950911
21682,61020,4,346,41.704136655,-87.623435884
21681,22680,3,345,42.006318725,-87.686814753
21680,39960,2,344,41.965387049,-87.658338686
21679,15840,1,343,41.783257178,-87.623784773
21678,63180,0,342,41.897906685,-87.716394405
21677,71400,4,339,42.002497292,-87.663104713
21676,63900,4,339,41.700934193,-87.538376571
21675,44700,4,339,41.759818573,-87.577377477
21674,79800,2,337,41.891384335,-87.77217268
21667,62580,6,334,41.762962901,-87.629099648
21666,56580,5,333,41.891694878,-87.626155832
21665,6000,5,333,41.84621638,-87.715452568
21664,71820,4,332,41.72943307,-87.661660769
21663,61140,4,332,41.777161514,-87.702228234
21662,82860,2,330,41.793878243,-87.677945319
21660,10260,5,326,41.747399575,-87.69133569
21659,480,5,326,41.884713441,-87.773373163
22241,0,5,326,41.760627796,-87.667346602
21656,67800,2,323,41.769468411,-87.659087826
21655,46740,2,323,41.894652045,-87.713851006
21654,32280,1,322,41.894159014,-87.708956122
21653,1620,1,322,41.75758973,-87.641777315
21650,62400,6,320,41.682345445,-87.651794223
21649,14040,6,320,41.871046903,-87.683711383
21648,13980,6,320,41.906493685,-87.639966906
21647,3780,6,320,41.904535985,-87.719320812
21646,54120,5,319,41.897973968,-87.721275332
21645,53100,3,317,41.78981142,-87.632872487
21652,68100,1,315,41.801134776,-87.683856869
21640,58920,1,315,41.977609479,-87.846467101
21639,45840,0,314,41.873875006,-87.687387526
21637,9300,0,314,41.919330942,-87.781650221
21635,55620,6,313,41.910538546,-87.732463394
21636,51540,6,313,41.932113696,-87.762587693
21633,12660,6,313,41.898411891,-87.637240716
21632,61680,5,312,41.73574715,-87.603947936
21631,2460,5,312,41.705941932,-87.563268783
21634,76320,4,311,41.999982107,-87.681426657
21629,5280,4,311,41.761251959,-87.588433519
21628,12420,3,310,41.751317167,-87.563800456
21627,63780,2,309,41.878507287,-87.7255958
21638,50580,2,309,41.743935565,-87.606885657
23152,45000,2,309,41.697458547,-87.618379322
21626,69420,1,308,41.892510293,-87.722326499
21625,32880,0,307,41.871976801,-87.727831271
21624,2940,0,307,41.752397378,-87.551451864
21623,17220,6,306,41.762189803,-87.663184929
21622,72420,5,305,41.771782439,-87.649436929
21621,72120,4,304,41.880348446,-87.756956539
21630,0,4,304,41.854658624,-87.732168163
21619,61680,2,302,41.692799952,-87.607637071
21618,53100,2,302,41.881263116,-87.75876604
21617,23160,1,301,41.968609432,-87.650104582
21615,85800,0,300,41.735760402,-87.60300984
21616,74340,0,300,41.743703739,-87.562462297
21614,61200,0,300,41.894513704,-87.712625587
21613,86040,6,299,41.855797493,-87.679431521
21612,45480,6,299,41.74581457,-87.550355463
21611,1800,5,298,41.796223552,-87.676799231
21610,79440,4,297,41.887238537,-87.763964185
21609,4080,4,297,41.749241885,-87.662194572
21608,76980,3,296,41.762245159,-87.65951166
21607,62100,3,296,41.807546327,-87.617512396
21606,58680,2,295,41.778624258,-87.725648875
21605,22680,1,294,41.762174354,-87.684396522
21604,5040,6,292,41.934097247,-87.759729084
21603,4320,5,291,41.771674639,-87.656722213
21602,3600,5,291,41.724641899,-87.628734346
21986,11100,4,290,41.930605964,-87.740161629
21987,3900,4,290,41.930605964,-87.740161629
21600,78000,3,289,41.885660845,-87.753592601
21599,54600,3,289,41.758571453,-87.561511043
21601,900,1,287,41.967896644,-87.758407406
21726,22500,0,286,41.878562742,-87.632267636
21597,70020,6,285,41.922561045,-87.78053841
21596,4140,5,284,41.880599603,-87.73628756
21595,1200,5,284,41.733473126,-87.649634636
21594,14700,3,282,41.801442754,-87.5847444
21590,82920,2,281,41.871366222,-87.722909752
26497,64800,2,281,41.762960794,-87.64003356
21593,52740,2,281,41.699584978,-87.628081503
21587,62700,0,279,41.814712519,-87.623848547
21591,54000,0,279,41.796409218,-87.690216023
21586,12900,5,277,41.87512892,-87.736547773
21585,78600,4,276,41.702027818,-87.563981957
21583,14400,3,275,41.753414348,-87.57669034
21581,63900,1,273,41.763823915,-87.561085218
21582,15420,1,273,41.892225567,-87.719879463
21580,84000,0,272,41.869501863,-87.719630494
21578,85320,6,271,41.74042153,-87.553916542
21577,74160,6,271,41.773674212,-87.689984935
21589,64200,6,271,41.739817594,-87.604913162
21576,31980,6,271,41.942435275,-87.810533039
21575,31980,6,271,41.942435275,-87.810533039
21574,58740,5,270,41.776024095,-87.597314305
21573,25140,5,270,41.811215583,-87.668689938
21572,81660,4,269,41.789901003,-87.652335605
21571,54000,4,269,41.786637777,-87.673450294
21579,37440,1,266,41.745019172,-87.603791701
21569,77700,0,265,41.751049878,-87.707317845
21570,76140,0,265,41.754331455,-87.634390852
21568,70620,5,263,41.889868096,-87.725007009
21567,66360,5,263,41.783099375,-87.665203839
21566,17700,5,263,41.877074789,-87.726633839
21754,9960,5,263,41.76101609,-87.64430623
21565,76020,4,262,41.753644669,-87.642897137
21563,78720,3,261,41.905903568,-87.640858621
21564,78060,3,261,41.653886078,-87.602142471
21562,85320,2,260,41.927828776,-87.752501722
21561,61740,2,260,41.783290326,-87.651463256
21560,43560,0,258,41.963997616,-87.660997047
21559,62400,6,257,41.870761846,-87.696017659
21558,57000,6,257,41.858811175,-87.729122824
21557,56640,5,256,41.823176544,-87.619972548
21554,46140,3,254,42.022526099,-87.672400555
21553,41040,2,253,41.725622159,-87.597300063
21552,5160,2,253,41.94784951,-87.755543856
21550,78960,0,251,41.795211551,-87.662188272
21556,27180,0,251,41.717545998,-87.616457178
21551,23640,0,251,41.90131451,-87.725041634
21555,41100,6,250,41.910250378,-87.693843208
21549,81300,5,249,41.812546022,-87.60826416
21548,78660,5,249,41.761988574,-87.673460993
21547,16200,5,249,41.859853548,-87.717670703
21546,15060,5,249,41.896159917,-87.661841274
21542,61860,4,248,41.779714092,-87.739889736
21543,0,4,248,41.987226288,-87.785228185
21541,77340,3,247,41.737733086,-87.601210469
21545,50100,3,247,41.722098789,-87.56588914
21588,0,3,247,41.89570181,-87.76785585
21540,54900,1,245,41.845066011,-87.731898303
21598,0,1,245,41.881257892,-87.763224094
21538,80400,6,243,42.017114262,-87.68436864
21537,20040,6,243,41.844206297,-87.728096851
21536,85680,5,242,41.916100506,-87.720407749
21535,20460,5,242,41.694691709,-87.652172851
21534,85920,4,241,41.794886668,-87.674330165
21533,85500,2,239,41.856394683,-87.69435799
21532,45600,2,239,41.967215704,-87.720664469
21531,19800,2,239,41.789919019,-87.665690403
21530,4980,1,238,41.771874483,-87.638705836
21528,32220,0,237,41.802219063,-87.673316122
21529,4140,0,237,41.74950263,-87.601087746
21527,57360,6,236,41.90110671,-87.753298626
21526,23040,6,236,41.852469289,-87.699109998
21525,13380,6,236,41.742546673,-87.643807518
21524,12540,6,236,41.802480829,-87.646348842
21523,8100,6,236,41.904107218,-87.751879223
21522,3600,4,234,41.762006276,-87.672243916
21521,1920,3,233,41.652268611,-87.617232658
21520,57780,2,232,41.766003567,-87.594148163
21519,85800,1,231,41.837206494,-87.649507769
21518,83940,1,231,41.71461219,-87.562183708
21517,16440,1,231,41.751389636,-87.671953404
21516,840,1,231,41.870605139,-87.715551862
21514,80760,6,229,41.705206991,-87.634187073
21513,7020,6,229,41.897746689,-87.728620041
21511,2400,6,229,41.923272622,-87.724289273
21512,2400,6,229,41.923272622,-87.724289273
21510,2760,5,228,41.761829562,-87.662118399
21509,86100,4,227,41.830597117,-87.621754145
21747,40440,4,227,41.739593426,-87.641919138
21740,27780,4,227,41.736982421,-87.669170102
21508,81720,3,226,41.757865688,-87.556553285
21507,300,2,225,41.726623452,-87.59852684
21506,9960,1,224,41.682742024,-87.632405868
21505,71340,0,223,41.764190758,-87.645599166
21504,80400,6,222,41.786178724,-87.661952483
21503,28200,2,218,41.795151159,-87.662185234
21502,59400,1,217,41.762519013,-87.64919809
21500,75780,0,216,41.755085775,-87.675701358
21499,59640,0,216,41.793228985,-87.643913662
21501,26640,0,216,41.760093469,-87.702501792
21496,78780,6,215,41.689406123,-87.651247404
21497,71820,6,215,41.877041862,-87.729237541
21498,32880,6,215,41.762304545,-87.655611091
21495,15300,6,215,41.89846405,-87.637243822
21494,12600,5,214,41.909907002,-87.724577987
21493,1080,5,214,41.848289173,-87.693557792
21492,13200,4,213,41.772483306,-87.574021091
21491,33780,3,212,41.903522908,-87.730108383
21490,81180,1,210,41.878180416,-87.686356407
21489,64560,4,206,41.871706,-87.696041325
21488,13980,3,205,41.682334926,-87.620651734
21487,78000,2,204,41.770962966,-87.684637876
21486,36960,1,203,41.779983133,-87.695854073
21485,80640,0,202,41.977000263,-87.656432402
21483,9300,6,201,41.812213795,-87.704136552
21482,73260,5,200,41.89722235,-87.772378689
21484,69000,5,200,41.81652679,-87.623898223
21480,27180,5,200,41.876200229,-87.723686253
21479,14100,5,200,41.88185403,-87.755117926
21478,55800,0,195,41.932194873,-87.738041085
21477,2580,0,195,41.763108538,-87.662610896
21481,57600,6,194,41.769636341,-87.661520147
21476,57480,5,193,41.998140264,-87.665114952
21475,6480,5,193,41.780461082,-87.688556867
21474,72780,4,192,41.877557254,-87.755806595
21471,79860,1,189,41.897694011,-87.721266986
21470,79620,1,189,41.726059747,-87.634869538
21467,73620,0,188,41.748298358,-87.551190118
21469,72660,0,188,41.768394087,-87.677830867
21472,45420,0,188,41.848289029,-87.693532101
21468,21240,0,188,41.718455708,-87.646786617
21465,12780,0,188,41.742254382,-87.544217187
21466,4500,0,188,41.694634809,-87.654615685
21463,78840,6,187,41.683391179,-87.631750847
21462,65460,6,187,41.887282776,-87.756879522
21460,3900,6,187,41.962084512,-87.662337129
21461,2820,6,187,41.779306305,-87.674629028
21459,420,6,187,41.704232533,-87.635504986
21458,72540,5,186,41.775142665,-87.675012581
21457,41880,5,186,41.736511877,-87.550025137
21455,10920,4,185,41.779306305,-87.674629028
21454,58620,3,184,41.879808008,-87.721966478
21452,67920,2,183,41.903852765,-87.731258743
21453,23160,2,183,41.902799847,-87.709823354
21451,9300,2,183,41.764086755,-87.672295869
21450,83280,0,181,41.803123746,-87.609382682
21449,35760,5,179,41.895444998,-87.717909324
21447,83760,4,178,41.783548308,-87.698392698
21448,78120,4,178,41.768534413,-87.665505285
21446,57120,3,177,41.883563352,-87.75396043
21445,840,3,177,41.894004398,-87.653691681
21444,83220,2,176,41.775546462,-87.648322769
21442,18780,0,174,41.9105227,-87.747452808
21441,69660,6,173,41.793074427,-87.582065779
9665064,31500,6,173,41.875132303,-87.670605724
21439,11100,6,173,41.762878839,-87.629712688
21440,3420,6,173,41.691518331,-87.638721608
21438,81300,5,172,41.696192402,-87.626199887
21437,64500,5,172,41.689727166,-87.669993233
21436,60720,3,170,41.764507679,-87.694801338
21435,60480,1,168,41.881854367,-87.724388981
21443,0,1,168,41.718823567,-87.643141787
21434,79320,6,166,41.703858046,-87.647604759
21433,240,6,166,41.870974016,-87.704137066
21432,1320,5,165,41.86422646,-87.71535996
21430,78180,3,163,41.898436079,-87.76973442
21429,67020,1,161,41.763601163,-87.630254612
21427,84540,0,160,41.760884597,-87.628063106
21426,32100,0,160,41.748757987,-87.71078117
21425,32100,0,160,41.748757987,-87.71078117
21424,77100,5,158,41.876891751,-87.741517829
21423,6600,5,158,41.792248931,-87.624022984
21420,84300,4,157,41.882534927,-87.730628991
21419,51960,4,157,42.01943247,-87.678460592
21418,68640,3,156,41.766457683,-87.649299205
21417,61080,2,155,41.88309122,-87.748522394
21416,48540,1,154,41.867099694,-87.723574471
21415,78900,0,153,41.835615824,-87.650137516
21414,80460,6,152,41.780279562,-87.695862137
21413,77520,6,152,41.719644819,-87.567863355
21411,5700,6,152,41.744536265,-87.560568865
21412,4740,6,152,41.889750677,-87.750518341
21410,83280,5,151,41.951391244,-87.715294405
21409,55140,5,151,41.736625423,-87.60656135
21406,66480,4,150,41.816981297,-87.633570654
21405,65520,3,149,41.750807192,-87.606434385
21404,65340,3,149,41.78966516,-87.629148488
21403,46980,3,149,41.760830032,-87.564379543
21407,34200,3,149,41.860304719,-87.718903489
21401,82920,1,147,41.748316128,-87.681095074
21397,55080,0,146,41.887237261,-87.75601322
21400,26280,0,146,41.870140733,-87.697338234
21396,3420,0,146,41.901269153,-87.762164527
21395,72060,6,145,41.88358253,-87.709430008
21394,72360,5,144,41.964466449,-87.653469117
21393,60240,5,144,41.768402925,-87.643255778
21391,1620,4,143,41.823156373,-87.621587057
21390,81720,3,142,41.77667032,-87.69577323
21387,78420,3,142,41.699132882,-87.618426688
21386,6840,3,142,41.904284061,-87.721479559
21385,63720,2,141,41.894427099,-87.723608442
21383,13500,1,140,41.870739112,-87.723675732
21382,81780,0,139,41.868418485,-87.687218504
21381,61440,0,139,41.7401952,-87.702132305
21384,73740,6,138,41.941040735,-87.788590101
21380,65460,6,138,41.81035919,-87.606583156
21379,86100,5,137,41.880905236,-87.71216242
21378,59160,5,137,41.884916598,-87.76334948
21377,18720,4,136,41.910436323,-87.75422815
21375,2520,2,134,41.904263075,-87.691985404
21371,59400,6,131,41.683408048,-87.630469356
21370,51300,5,130,41.877934028,-87.729291563
21369,12240,5,130,41.840514398,-87.728454587
21368,74280,4,129,41.686470228,-87.64949182
21367,44400,4,129,41.72551515,-87.584981718
21363,79080,1,126,41.750472394,-87.634297122
21364,59340,1,126,41.860345472,-87.715246819
21361,72720,0,125,41.787520638,-87.649845373
21359,41760,6,124,41.725977352,-87.642120096
21360,26100,6,124,41.747674145,-87.600965608
21358,11700,6,124,41.888245213,-87.752908173
21366,25800,5,123,41.833177595,-87.671471689
21355,8520,3,121,41.748439023,-87.605160178
21354,70560,2,120,41.769102111,-87.689477091
21362,31680,1,119,41.986704244,-87.672532131
21353,61800,0,118,41.794262145,-87.648721271
21473,16260,0,118,41.925162419,-87.667277075
21352,10260,0,118,41.884656631,-87.727575684
21351,19440,6,117,41.844198084,-87.728621744
21349,2820,6,117,41.924613111,-87.716309891
21348,9300,5,116,41.909386659,-87.764939346
21350,8580,5,116,41.879841697,-87.764852399
21347,4620,5,116,41.795252963,-87.673123557
21346,1920,5,116,41.6830758,-87.656033118
21344,73860,3,114,41.859830057,-87.712795927
21345,67800,3,114,41.743298619,-87.647936448
21343,22680,2,113,41.752395462,-87.601571604
21341,46860,6,110,41.8417588,-87.706173906
21340,46860,6,110,41.8417588,-87.706173906
21339,18480,6,110,41.795592805,-87.772154601
21338,38280,5,109,41.745924358,-87.550357793
21337,38280,5,109,41.745924358,-87.550357793
21336,36240,5,109,41.872840521,-87.699720091
21357,31740,5,109,41.93079368,-87.722060506
21335,9060,5,109,41.889415007,-87.667097663
21334,300,5,109,41.873930827,-87.756099937
21332,11220,1,105,42.020820517,-87.670721657
21333,0,0,104,41.744843305,-87.738510686
21331,13200,6,103,41.785161229,-87.620603115
21330,5160,6,103,41.796322047,-87.699715217
21328,77160,4,101,41.757592553,-87.557557148
21327,63780,4,101,41.777548719,-87.613145977
21329,35460,4,101,41.778513418,-87.69459276
21326,80940,2,99,41.791874028,-87.656029442
21323,73560,0,97,42.019381373,-87.672418401
21392,70500,6,96,41.763778582,-87.658934803
21322,72420,5,95,41.725800408,-87.598136921
21321,11040,5,95,41.878764326,-87.734299722
21320,26400,3,93,41.766547544,-87.627407259
21319,25500,1,91,41.779235033,-87.685258451
21318,79800,0,90,41.688316799,-87.615676103
21317,65100,0,90,41.742680653,-87.56336128
21315,48420,4,87,41.802111648,-87.615152252
26496,59400,1,84,41.81122,-87.615167898
21314,12120,0,83,41.68592815,-87.531649331
21313,69780,4,80,41.876981804,-87.734011599
21312,69420,4,80,41.752940239,-87.578458689
21311,50760,4,80,41.766863358,-87.654771338
21310,240,3,79,41.897890221,-87.716394563
21309,56700,2,78,41.894420385,-87.712622818
21707,74940,1,77,41.890890076,-87.708855741
21307,34200,1,77,41.875790444,-87.752095574
21306,83880,5,74,41.771152524,-87.675024054
21308,50400,5,74,41.829651528,-87.614451899
21304,46440,4,73,41.875256983,-87.726423378
21302,77340,1,70,41.915728828,-87.691065985
21300,72240,0,69,41.758967456,-87.568198892
21620,47160,6,68,41.884810136,-87.711118369
21299,60540,4,66,41.733454579,-87.652056554
21303,48600,1,63,41.801307936,-87.584690956
21298,9600,6,61,41.747664827,-87.654874605
21297,1200,6,61,41.6815497,-87.633096051
21295,51720,5,60,41.790226834,-87.681539462
21294,48720,5,60,41.810385771,-87.668984628
21296,47280,4,59,41.705372982,-87.621441074
21293,39720,4,59,41.748049797,-87.647607407
21292,2160,4,59,41.795211551,-87.662188272
21291,58860,3,58,41.869546445,-87.722846293
21288,79680,5,53,41.884808053,-87.756450067
21287,20700,5,53,41.826609817,-87.633836383
21290,54000,4,52,41.892506242,-87.711348524
21289,24060,4,52,41.742527775,-87.54887474
21286,81660,3,51,41.87980496,-87.773012089
21282,59880,5,46,41.769167875,-87.584423262
21281,36600,4,45,41.781326622,-87.647516964
21280,75600,3,44,41.886275336,-87.765078145
21279,72660,2,43,41.783138983,-87.614484044
21278,58440,6,40,41.864276646,-87.659858479
21277,19800,6,40,41.879601631,-87.739113326
21276,49920,4,38,41.812023326,-87.687616836
21275,11700,3,37,41.745907494,-87.664537893
21274,59580,2,36,42.004694436,-87.672883168
21273,46500,1,35,41.917371725,-87.70931778
21271,7860,1,35,41.755473435,-87.639428796
21270,11940,5,32,41.855675323,-87.67104156
21259,49020,2,29,41.751254843,-87.606920408
21233,60480,6,26,41.838688195,-87.727693803
21231,10500,5,25,41.844293415,-87.721233042
21232,3120,5,25,41.801173,-87.642885948
21229,48300,2,22,41.768050974,-87.654194307
21230,35400,2,22,41.765750089,-87.68195588
21228,16920,1,21,41.959055616,-87.753115331
21227,17700,6,19,41.729357514,-87.551240409
21226,17700,6,19,41.729357514,-87.551240409
21225,20700,5,18,41.780592853,-87.686124717
21224,72360,4,17,41.744270923,-87.631704085
21223,62520,4,17,41.893130275,-87.749180085
21222,43140,3,16,41.766563171,-87.644448488
21221,69840,2,15,41.84992966,-87.706894241
21220,5100,2,15,41.874380415,-87.723615426
21216,300,6,12,41.781617685,-87.610830908
21215,62640,2,8,41.776950596,-87.686022023
21214,83520,0,6,41.779056401,-87.697491099
21213,20400,6,5,41.824827097,-87.613573964
21212,58080,4,3,41.687047734,-87.630583507
21211,73080,1,365,41.764569155,-87.628341654
21209,7500,0,364,41.852449912,-87.659094296
21208,14940,5,362,41.812413484,-87.621295162
21207,13200,4,361,41.888968348,-87.773644504
21206,72840,3,360,41.870969673,-87.737805425
21205,72060,3,360,41.858171698,-87.715186993
21204,30840,2,359,41.760489118,-87.655366295
21203,8580,2,359,41.926930651,-87.73419476
21202,73980,0,357,41.923371128,-87.720624784
21201,48000,0,357,41.681538451,-87.633952795
21200,12120,0,357,41.762477222,-87.708335719
21199,69600,5,355,41.750615278,-87.625808133
21198,66600,5,355,41.926993203,-87.747379302
22135,45000,5,355,41.793579386,-87.645142068
21197,79620,4,354,41.932811401,-87.69397438
21196,61980,3,353,41.894844546,-87.765971847
21195,56040,3,353,41.753582154,-87.634373327
21194,19200,3,353,41.772825015,-87.583849157
21193,19080,3,353,41.767263813,-87.582814197
21192,10380,3,353,41.796930727,-87.690232814
21191,85140,2,352,41.843585868,-87.711106901
21584,48600,2,352,41.744965129,-87.608695245
21190,66900,6,349,41.720220956,-87.569900451
21189,27060,6,349,41.854293599,-87.733210366
21187,5100,5,348,41.886275336,-87.765078145
21186,4140,5,348,41.773108823,-87.60753538
21185,52200,3,346,41.70809791,-87.621854148
21184,17100,3,346,41.917031177,-87.710280067
21183,84000,2,345,41.795023298,-87.660969048
21182,62100,1,344,41.689045293,-87.655662965
21181,56520,1,344,41.766845795,-87.571422669
21180,53280,6,342,41.784481529,-87.634144157
21179,7200,6,342,41.912629827,-87.76872782
21177,77220,1,337,41.682060252,-87.657874171
21176,67080,0,336,41.687884984,-87.619488481
21175,41220,0,336,41.993071409,-87.660360074
21174,69660,6,335,41.692125755,-87.612140815
9410898,53100,6,335,41.898663187,-87.747127791
21173,47220,5,334,41.870064953,-87.704006463
21172,19320,3,332,41.969279924,-87.781943859
21171,11520,2,331,42.018624468,-87.668227301
21170,12180,0,329,41.877391038,-87.700317732
21169,85800,5,327,41.750018835,-87.558450905
21168,10020,5,327,41.713515873,-87.565262394
21167,36900,3,325,41.851851308,-87.699512514
21162,80220,0,322,41.814039965,-87.666885274
21163,68820,0,322,41.969911966,-87.689341576
21164,48600,4,319,41.837851998,-87.726806285
21160,67980,3,318,41.774945985,-87.586321063
21159,33480,3,318,41.745071859,-87.602581859
21158,51660,2,317,41.78701723,-87.645505595
21157,85980,1,316,41.88580094,-87.731744091
21156,85500,1,316,41.850835064,-87.683156152
21155,56700,0,315,41.785962094,-87.672870548
21178,42600,0,315,41.680735801,-87.619457678
21154,68700,2,310,41.76039299,-87.661425975
21153,65580,2,310,41.76039299,-87.661425975
21152,62700,2,310,41.734942451,-87.658177709
21150,68100,0,308,41.783775293,-87.689865635
26516,25200,0,308,41.885843785,-87.677898631
21149,70020,6,307,41.812995227,-87.698028592
21148,55080,6,307,41.775222974,-87.660453671
21146,82140,5,306,41.875462318,-87.709938595
21145,69780,5,306,41.775032346,-87.667773179
21151,52920,5,306,41.740231473,-87.56727815
21144,22020,5,306,41.883290077,-87.731767645
21143,17220,4,305,41.923076442,-87.770825768
21142,81480,3,304,41.737275576,-87.648517108
21141,3000,3,304,41.673217468,-87.6393613
21140,18660,1,302,41.928829366,-87.709408246
21139,78300,0,301,41.878430815,-87.758170843
21138,53640,0,301,41.86010116,-87.709144383
21137,19500,0,301,41.762301996,-87.655644106
21188,25200,6,300,41.869924732,-87.695996602
21136,5340,6,300,41.968317938,-87.721003237
21135,69060,5,299,41.732569089,-87.640279876
21134,30600,5,299,41.745813125,-87.603493223
21132,58500,0,294,41.743423523,-87.600152807
21130,13620,3,290,41.873219626,-87.675868666
21131,71400,2,289,41.912627751,-87.768863775
21128,55440,2,289,41.702768847,-87.624586143
21129,55440,2,289,41.702768847,-87.624586143
21126,38820,0,287,41.745813125,-87.603493223
21125,18120,6,286,41.876581037,-87.745137513
21124,900,4,284,41.899842616,-87.7004854
21122,70980,3,283,41.877851081,-87.735993683
21121,83940,2,282,41.772765871,-87.575253185
21120,78180,2,282,41.772765871,-87.575253185
21119,78180,2,282,41.772765871,-87.575253185
21118,76500,2,282,41.731423458,-87.65200108
21117,45660,2,282,41.989948047,-87.664034588
21116,3060,2,282,41.892665033,-87.72355909
21114,43500,1,281,41.761915482,-87.590885285
21115,24060,1,281,41.959010557,-87.678899454
21111,27300,6,279,41.755464062,-87.650229577
21109,83340,5,278,41.693075456,-87.612166821
21110,56340,5,278,41.680686022,-87.646873411
21107,71820,4,277,41.874393341,-87.76464733
21108,42300,4,277,41.740778629,-87.734744814
21105,60300,1,274,41.765306435,-87.579354758
21102,38280,0,273,41.782173181,-87.60927008
21101,27600,0,273,41.773823896,-87.73970941
21100,7500,6,272,41.766961111,-87.648582726
21106,4920,6,272,41.865195413,-87.728809401
21099,4920,4,270,41.901077845,-87.772906961
21098,73980,3,269,41.766850507,-87.586349004
21103,41400,3,269,41.784397344,-87.670400636
21316,23160,3,269,41.908479236,-87.730153567
21097,74940,2,268,41.762969417,-87.629715364
21096,73860,0,266,41.829651528,-87.614451899
21166,32400,5,264,41.789786609,-87.785380558
21165,32400,5,264,41.789786609,-87.785380558
21094,12120,5,264,41.866125125,-87.657794171
21092,60,5,264,41.783857613,-87.64489038
21091,69480,4,263,41.773075542,-87.670124972
21090,68340,4,263,41.766298808,-87.570050881
21089,49080,4,263,41.768742947,-87.614127918
21093,15480,4,263,41.749653225,-87.668277264
21088,5880,4,263,41.899093421,-87.718157129
21087,70620,3,262,41.753344428,-87.647752622
21095,22980,2,261,41.90115007,-87.768046548
21086,33300,1,260,41.784782418,-87.615738011
21085,5400,1,260,41.748618411,-87.595425023
21084,8460,5,257,41.909411174,-87.675956643
21081,53940,3,255,41.704393792,-87.626417643
21083,25740,3,255,41.901320983,-87.726264785
21080,84240,2,254,41.709193985,-87.565735011
21079,32340,2,254,41.907556016,-87.677386363
21078,65040,1,253,41.783219345,-87.736333849
21077,3480,1,253,41.65182863,-87.615331145
21076,36840,0,252,41.743802596,-87.55433369
21072,36660,6,251,41.793214152,-87.695007897
21073,24240,6,251,41.853186533,-87.669184243
21071,25500,5,250,41.801222112,-87.615528943
21067,120,3,248,41.80128249,-87.617728819
21066,43260,2,247,41.757224695,-87.641770239
21063,73800,0,245,41.790349376,-87.632884965
21062,69720,0,245,41.702500788,-87.626958377
21064,61560,0,245,41.878738142,-87.736650058
21061,51000,0,245,41.774231194,-87.611885314
21060,1200,0,245,41.777052285,-87.649571585
21065,79680,6,244,41.903124855,-87.637424624
21059,28680,6,244,41.671664448,-87.649018991
21058,40740,5,243,41.680366299,-87.672864196
21057,9840,5,243,41.824811459,-87.645967086
21056,7200,5,243,41.936743429,-87.76706709
21055,49320,4,242,41.800289545,-87.67326624
21053,5880,4,242,41.821479584,-87.618487202
21050,46800,3,241,41.750422098,-87.594249991
21054,34800,3,241,41.7657767,-87.582439315
21048,75900,2,240,41.745242802,-87.594126176
21047,3840,2,240,41.902680409,-87.725421722
21046,80520,1,239,41.786728903,-87.665947174
21045,64800,1,239,41.95171288,-87.762026878
21044,18000,1,239,41.873635421,-87.710081187
21043,5280,1,239,41.780906795,-87.625357915
21042,36600,0,238,41.782505513,-87.643199914
21041,57900,6,237,41.729470047,-87.551242708
21040,32640,6,237,41.878857822,-87.726495797
21049,29760,6,237,41.734121028,-87.652448861
21219,25200,6,237,41.718038742,-87.626000739
21039,3360,4,235,41.965425822,-87.655139299
21038,900,4,235,41.82820471,-87.666679673
21036,81240,2,233,41.771967298,-87.648221547
21035,15720,1,232,41.780835284,-87.664252074
